w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
440070105011039,250235421011030,1,1,0,0,0,1,0,0,0,1,20170919
440070105011039,250235421014005,1,0,1,0,0,0,1,0,0,1,20170919
440070105011039,250250008032005,1,0,1,0,0,1,0,0,0,1,20170919
440070105011039,250250806011005,1,0,1,0,0,0,1,1,0,0,20170919
440070105011039,250277131004001,1,0,0,1,0,0,1,1,0,0,20170919
440070105011039,250277424022005,1,0,0,1,0,0,1,0,1,0,20170919
440070105011039,250277441013020,1,0,1,0,0,0,1,0,0,1,20170919
440070105011039,250277503001031,1,0,0,1,0,0,1,0,0,1,20170919
440070105011039,250277541002039,1,0,1,0,0,0,1,0,1,0,20170919
440070105011039,250277544002010,1,0,1,0,0,1,0,1,0,0,20170919
440070105011039,250277613003024,1,0,1,0,0,0,1,1,0,0,20170919
440070105011039,360810595004002,1,0,1,0,0,0,1,0,0,1,20170919
440070105011039,361190023001005,1,1,0,0,0,1,0,0,0,1,20170919
440070105011039,361190069001002,1,1,0,0,0,1,0,0,0,1,20170919
440070105011039,361231503003052,1,0,1,0,0,0,1,0,0,1,20170919
440070105011039,470650111001042,1,0,0,1,0,0,1,0,0,1,20170919
440070105011040,250056441012022,1,0,1,0,0,1,0,0,0,1,20170919
440070105011042,250056302005000,1,0,1,0,0,0,1,0,0,1,20170919
440070105011042,250235082002017,1,1,0,0,0,1,0,0,0,1,20170919
440070105011045,090159025002012,1,0,1,0,0,1,0,0,0,1,20170919
440070105011045,250010121021001,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250056102022012,1,0,0,1,0,0,1,0,0,1,20170919
440070105011045,250056133003018,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056151003034,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056301012005,1,1,0,0,0,0,1,0,1,0,20170919
440070105011045,250056301022004,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056303003011,1,1,0,0,0,1,0,0,0,1,20170919
440070105011045,250056303003020,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056311005014,1,1,0,0,0,1,0,0,1,0,20170919
440070105011045,250056314002019,1,0,1,0,0,1,0,0,1,0,20170919
440070105011045,250056314002024,1,0,1,0,0,1,0,0,1,0,20170919
440070105011045,250056315002011,1,0,1,0,0,0,1,1,0,0,20170919
440070105011045,250056318001000,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056321004000,1,0,0,1,1,0,0,0,1,0,20170919
440070105011045,250056321005000,1,0,1,0,1,0,0,0,1,0,20170919
440070105011045,250056321006021,1,0,0,1,0,0,1,0,1,0,20170919
440070105011045,250056322002019,1,0,0,1,0,1,0,0,1,0,20170919
440070105011045,250056322004049,1,0,0,1,0,1,0,0,1,0,20170919
440070105011045,250056331002013,1,0,0,1,0,0,1,0,0,1,20170919
440070105011045,250056331002021,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056332001046,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056401001003,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056401004026,1,1,0,0,0,1,0,1,0,0,20170919
440070105011045,250056401005008,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056404001008,1,1,0,0,1,0,0,0,1,0,20170919
440070105011045,250056408001010,1,0,0,1,0,1,0,0,0,1,20170919
440070105011045,250056408003016,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250056408003064,1,0,0,1,0,1,0,0,0,1,20170919
440070105011045,250056424001000,1,1,0,0,0,1,0,0,0,1,20170919
440070105011045,250056441011035,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056441021009,1,0,1,0,0,1,0,0,1,0,20170919
440070105011045,250056441021012,1,0,1,0,0,1,0,0,1,0,20170919
440070105011045,250056441021032,1,0,0,1,0,1,0,0,1,0,20170919
440070105011045,250056441022016,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056451013003,1,0,0,1,0,0,1,0,0,1,20170919
440070105011045,250056451021026,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250056451021033,1,0,1,0,0,1,0,0,1,0,20170919
440070105011045,250056451032013,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056451032035,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056451032037,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056451033013,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056461012065,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250056516003000,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250173383002028,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250214104003003,1,0,0,1,1,0,0,0,1,0,20170919
440070105011045,250214421012000,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250214421014007,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250214431011020,1,1,0,0,0,1,0,0,1,0,20170919
440070105011045,250235117012004,1,0,1,0,1,0,0,0,1,0,20170919
440070105011045,250235231001025,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250235232011014,1,0,0,1,0,0,1,0,0,1,20170919
440070105011045,250235252041015,1,0,0,1,0,1,0,0,1,0,20170919
440070105011045,250235421011018,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250235611001011,1,0,1,0,0,0,1,0,1,0,20170919
440070105011045,250250301001008,1,0,1,0,0,1,0,0,0,1,20170919
440070105011045,250277362003022,1,1,0,0,0,0,1,0,0,1,20170919
440070105011045,250277471011020,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,250277532001052,1,0,1,0,0,1,0,0,0,1,20170919
440070105011045,250277574001010,1,0,1,0,0,0,1,0,0,1,20170919
440070105011045,360650208024006,1,0,0,1,1,0,0,0,1,0,20170919
440070105011045,420490020001024,1,0,0,1,0,0,1,0,0,1,20170919
440070105012000,250056461033009,1,1,0,0,1,0,0,0,1,0,20170919
440070105012000,250056461042072,1,0,0,1,0,1,0,0,0,1,20170919
440070105012000,250092113001023,1,1,0,0,1,0,0,0,0,1,20170919
440070105012000,250173681014003,1,0,1,0,0,0,1,0,1,0,20170919
440070105012000,361031905042017,1,1,0,0,1,0,0,0,0,1,20170919
440070105012000,361190107014006,1,1,0,0,1,0,0,0,1,0,20170919
440070105012007,250056122004050,1,0,1,0,0,1,0,0,0,1,20170919
440070105012007,250056404003003,1,0,0,1,0,1,0,0,0,1,20170919
440070105012007,250056451032021,1,0,1,0,0,0,1,0,0,1,20170919
440070105012007,250235091024025,1,0,1,0,0,0,1,0,0,1,20170919
440070105012007,250277471011058,1,0,1,0,0,0,1,0,0,1,20170919
440070105012010,250056141022014,1,0,0,1,0,0,1,0,0,1,20170919
440070105012010,250056302003012,1,0,0,1,0,0,1,0,0,1,20170919
440070105012010,250056332002037,1,0,1,0,0,1,0,1,0,0,20170919
440070105012010,250056442004006,1,0,0,1,1,0,0,0,0,1,20170919
440070105012010,250056451013040,1,0,1,0,0,1,0,1,0,0,20170919
440070105012010,250056451032019,1,0,1,0,0,1,0,0,0,1,20170919
440070105012010,250056501022004,1,0,1,0,0,1,0,0,0,1,20170919
440070105012010,250056511002005,1,0,0,1,0,1,0,0,0,1,20170919
440070105012010,250056554003012,1,0,1,0,0,1,0,0,0,1,20170919
440070105012010,250277431002027,1,0,0,1,0,0,1,0,0,1,20170919
440070105012030,250056331001012,1,0,0,1,1,0,0,0,0,1,20170919
440070105012032,250056303002054,1,0,1,0,1,0,0,0,0,1,20170919
440070105012032,250056322003002,1,0,0,1,0,1,0,0,0,1,20170919
440070105012032,250056403001016,1,1,0,0,1,0,0,0,0,1,20170919
440070105012032,250277561022008,1,0,1,0,0,0,1,0,1,0,20170919
440070105012035,250056321001006,1,0,0,1,0,0,1,0,1,0,20170919
440070105012035,250056321002005,1,0,1,0,0,0,1,0,1,0,20170919
440070105012035,250056322002021,1,0,1,0,0,1,0,0,1,0,20170919
440070105012035,250056332001023,1,1,0,0,1,0,0,0,1,0,20170919
440070105012035,250056419001000,1,0,0,1,1,0,0,0,1,0,20170919
440070105013003,090034841001019,1,0,1,0,0,0,1,0,0,1,20170919
440070105013003,250056171014036,1,0,1,0,0,1,0,0,0,1,20170919
440070105013003,250056311007009,1,0,1,0,0,0,1,0,0,1,20170919
440070105013003,250056322002021,1,0,0,1,0,0,1,0,0,1,20170919
440070105013003,250056451012013,1,0,1,0,0,0,1,0,0,1,20170919
440070105013006,250010128003035,1,0,1,0,0,1,0,1,0,0,20170919
440070105013006,250092176003003,1,0,1,0,1,0,0,1,0,0,20170919
440070105013020,250214401002004,1,0,1,0,0,0,1,1,0,0,20170919
440070105013028,250056304003024,1,0,0,1,0,0,1,0,0,1,20170919
440070105013028,250056322003030,1,0,1,0,0,0,1,0,0,1,20170919
440070105013028,250056441013052,1,0,1,0,1,0,0,0,0,1,20170919
440070105013029,090159041004003,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250056111011005,1,0,0,1,1,0,0,0,0,1,20170919
440070105013029,250056302001013,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250056303004002,1,0,1,0,0,1,0,0,0,1,20170919
440070105013029,250056304002001,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250056304003020,1,0,0,1,0,0,1,0,0,1,20170919
440070105013029,250056311001024,1,1,0,0,0,0,1,0,0,1,20170919
440070105013029,250056311003023,1,0,1,0,0,1,0,0,0,1,20170919
440070105013029,250056311007009,1,0,1,0,0,1,0,1,0,0,20170919
440070105013029,250056321001006,1,1,0,0,1,0,0,0,0,1,20170919
440070105013029,250056321006013,1,0,0,1,0,1,0,1,0,0,20170919
440070105013029,250056321006018,1,0,1,0,1,0,0,0,0,1,20170919
440070105013029,250056321006021,1,0,1,0,0,1,0,0,0,1,20170919
440070105013029,250056322002001,1,0,0,1,1,0,0,0,0,1,20170919
440070105013029,250056322002004,1,0,0,1,1,0,0,0,0,1,20170919
440070105013029,250056322002007,1,0,0,1,0,1,0,0,0,1,20170919
440070105013029,250056322002019,1,1,0,0,1,0,0,0,0,1,20170919
440070105013029,250056331001017,1,0,1,0,0,1,0,0,0,1,20170919
440070105013029,250056331002042,1,0,1,0,0,0,1,1,0,0,20170919
440070105013029,250056406004000,1,0,0,1,0,0,1,1,0,0,20170919
440070105013029,250056441013025,1,0,1,0,1,0,0,0,0,1,20170919
440070105013029,250056461014006,1,1,0,0,0,1,0,0,0,1,20170919
440070105013029,250056461031013,1,0,0,1,0,0,1,0,0,1,20170919
440070105013029,250056541004002,1,0,1,0,1,0,0,0,0,1,20170919
440070105013029,250138138011032,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250214103002045,1,0,0,1,0,1,0,0,0,1,20170919
440070105013029,250235253001026,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250235261004000,1,0,1,0,0,0,1,0,0,1,20170919
440070105013029,250277551002005,1,1,0,0,0,1,0,0,0,1,20170919
440070105013029,360270100003020,1,1,0,0,0,0,1,0,0,1,20170919
440070105013032,250056134002001,1,0,1,0,1,0,0,0,0,1,20170919
440070105013032,250056138004007,1,0,1,0,0,1,0,0,0,1,20170919
440070105013032,250056312004004,1,0,1,0,0,0,1,0,0,1,20170919
440070105013032,250056315001021,1,0,0,1,1,0,0,0,0,1,20170919
440070105013032,250056316003019,1,1,0,0,0,1,0,0,0,1,20170919
440070105013032,250056322003001,1,0,0,1,0,1,0,0,0,1,20170919
440070105013032,250056331001014,1,0,1,0,0,1,0,0,0,1,20170919
440070105013032,250056403002011,1,0,0,1,0,0,1,0,0,1,20170919
440070105013032,250056405005011,1,0,1,0,0,1,0,0,0,1,20170919
440070105013032,250056424002007,1,0,1,0,0,1,0,0,0,1,20170919
440070105013032,250056442004026,1,0,0,1,0,1,0,0,0,1,20170919
440070105013032,250056461012052,1,0,0,1,0,1,0,0,0,1,20170919
440070105013032,250056517001014,1,0,1,0,0,0,1,0,0,1,20170919
440070105013032,250056521002017,1,0,0,1,0,0,1,0,0,1,20170919
440070105013032,250092103001018,1,0,1,0,1,0,0,0,0,1,20170919
440070105013032,250214196003027,1,1,0,0,0,1,0,0,0,1,20170919
440070105013032,250277613001000,1,0,1,0,0,0,1,0,0,1,20170919
440070105013037,250056303004022,1,0,0,1,0,0,1,0,0,1,20170919
440070105013037,250056318003013,1,0,1,0,1,0,0,0,0,1,20170919
440070105021001,250056451032027,1,0,0,1,1,0,0,0,0,1,20170919
440070105021001,250173672002089,1,0,1,0,0,1,0,0,0,1,20170919
440070105021002,250056301022009,1,0,0,1,0,0,1,0,0,1,20170919
440070105021002,250056303004034,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250056318002007,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250056318003009,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250056322002015,1,0,0,1,1,0,0,0,0,1,20170919
440070105021002,250056421001039,1,0,0,1,0,1,0,0,0,1,20170919
440070105021002,250056425001018,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250056442003032,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250056451032017,1,0,1,0,0,1,0,0,0,1,20170919
440070105021002,250214103001006,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250214421024008,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250250004021004,1,0,1,0,0,0,1,0,0,1,20170919
440070105021002,250250008021004,1,0,0,1,0,0,1,0,0,1,20170919
440070105021002,250277481001037,1,0,1,0,0,0,1,0,0,1,20170919
440070105021015,330170880003028,1,1,0,0,1,0,0,0,0,1,20170919
440070105021020,250056304003032,1,0,1,0,0,0,1,0,0,1,20170919
440070105021020,250056321004007,1,0,0,1,0,1,0,0,0,1,20170919
440070105021020,250056332003029,1,0,1,0,0,0,1,0,0,1,20170919
440070105021020,250056401001000,1,0,1,0,1,0,0,0,0,1,20170919
440070105021020,250056516003012,1,0,0,1,0,0,1,0,0,1,20170919
440070105021020,250173281001048,1,0,0,1,1,0,0,0,0,1,20170919
440070105021020,250235401032022,1,0,1,0,0,0,1,0,0,1,20170919
440070105021023,250056442001027,1,0,1,0,1,0,0,0,0,1,20170919
440070105021023,360470130002000,1,0,1,0,1,0,0,0,1,0,20170919
440070105021028,090010354003007,1,1,0,0,1,0,0,0,0,1,20170919
440070105021028,090116970002009,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,090117027002005,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,090117051023006,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,090159002001007,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,090159011005020,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,090159044003016,1,0,0,1,1,0,0,0,0,1,20170919
440070105021028,090159072001038,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,090159081001025,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,120890503032063,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056102022025,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056102024078,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056112012025,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056112012037,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056112021016,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056112021019,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056121001003,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056139011000,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056139011001,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056139012012,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056141012012,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056141012016,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056141021011,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056161001034,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056171011009,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056301023004,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056302004006,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056303001015,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056303001022,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056303001027,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056303001028,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056303002022,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056303003014,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056303003024,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056304001027,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056312005006,1,0,0,1,0,1,0,0,0,1,20170919
440070105021028,250056313002002,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056313003020,1,1,0,0,0,0,1,0,0,1,20170919
440070105021028,250056317003019,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056318003018,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056321001000,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056321001012,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056321006003,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056321006013,1,1,0,0,0,0,1,0,0,1,20170919
440070105021028,250056321006023,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056321006029,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056321006040,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056322002010,1,1,0,0,1,0,0,0,0,1,20170919
440070105021028,250056322002013,2,0,2,0,0,1,1,0,0,2,20170919
440070105021028,250056322002021,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056322002022,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056322002023,1,1,0,0,0,0,1,0,0,1,20170919
440070105021028,250056322003026,2,0,1,1,0,1,1,0,0,2,20170919
440070105021028,250056322004030,1,0,0,1,1,0,0,0,0,1,20170919
440070105021028,250056322005001,2,0,1,1,0,1,1,0,0,2,20170919
440070105021028,250056331001020,1,0,0,1,0,1,0,0,0,1,20170919
440070105021028,250056331001047,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056332001025,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056332001026,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056332001045,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056332001050,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056332002000,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056332002018,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056332003007,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056332003010,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056401005010,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056402005013,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056403001010,1,1,0,0,1,0,0,0,0,1,20170919
440070105021028,250056403002004,1,1,0,0,1,0,0,0,0,1,20170919
440070105021028,250056404002005,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056406003011,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056407001007,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056411012002,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056413003000,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056421001002,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056423001000,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056425001000,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056441011034,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056441021003,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250056441021012,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056451023000,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056451023042,1,0,0,1,1,0,0,0,0,1,20170919
440070105021028,250056451031009,2,0,1,1,0,1,1,0,0,2,20170919
440070105021028,250056451031048,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056451031057,1,0,0,1,0,1,0,0,0,1,20170919
440070105021028,250056451032017,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250056461031013,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056461031049,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056461033046,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056502011041,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056514001004,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250056515002005,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056531011034,1,0,1,0,1,0,0,0,0,1,20170919
440070105021028,250056532041014,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250056554004005,1,0,0,1,0,1,0,0,0,1,20170919
440070105021028,250092683001044,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250138026021038,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250173331005000,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250173671003022,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250214091012021,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250214091022031,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250214111004012,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250214111004017,1,1,0,0,0,0,1,0,0,1,20170919
440070105021028,250214113012013,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250214421032002,1,1,0,0,0,1,0,0,0,1,20170919
440070105021028,250214431013017,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250214431021040,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250235041022015,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250235071012008,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250235106001029,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,250235221024017,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250235401032041,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250250712011005,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250251701005006,1,0,1,0,0,1,0,0,0,1,20170919
440070105021028,250277081003035,1,1,0,0,0,0,1,0,0,1,20170919
440070105021028,250277307001007,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250277411021003,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250277461003053,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250277481001014,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250277491002066,1,0,1,0,0,0,1,0,0,1,20170919
440070105021028,250277561023044,1,0,0,1,0,0,1,0,0,1,20170919
440070105021028,330110024003006,1,0,0,1,1,0,0,0,0,1,20170919
440070105021028,330150590003050,1,0,0,1,1,0,0,0,0,1,20170919
440070105021028,340030532002001,1,0,1,0,0,0,1,0,0,1,20170919
440070105021035,250056302003006,1,0,0,1,0,0,1,0,1,0,20170919
440070105021035,250056304002015,1,0,1,0,0,0,1,1,0,0,20170919
440070105021035,250056315001041,1,0,1,0,0,1,0,1,0,0,20170919
440070105021035,250056321002035,1,0,0,1,0,0,1,1,0,0,20170919
440070105021035,250056321005024,1,0,1,0,0,0,1,1,0,0,20170919
440070105021035,250056411011020,1,0,1,0,1,0,0,0,1,0,20170919
440070105021035,250056442006015,1,0,1,0,0,1,0,1,0,0,20170919
440070105021035,250056451013004,1,0,1,0,0,0,1,1,0,0,20170919
440070105021035,250056451031009,1,0,0,1,0,0,1,0,1,0,20170919
440070105021035,250056451033021,1,0,1,0,0,0,1,1,0,0,20170919
440070105021035,250056461032004,1,0,0,1,0,1,0,1,0,0,20170919
440070105021035,250056504004005,1,0,0,1,0,0,1,1,0,0,20170919
440070105021035,250056514004006,1,0,1,0,0,0,1,1,0,0,20170919
440070105021035,250056525001002,1,1,0,0,0,1,0,1,0,0,20170919
440070105021035,250059855001010,1,0,0,1,0,0,1,1,0,0,20170919
440070105021035,250235411002004,1,0,0,1,0,0,1,1,0,0,20170919
440070105021042,250056451011006,1,0,0,1,0,0,1,1,0,0,20170919
440070105022000,250056322005001,1,0,1,0,0,0,1,0,0,1,20170919
440070105022000,250173231003000,1,0,0,1,0,0,1,0,0,1,20170919
440070105022001,250056321004007,1,0,1,0,0,1,0,0,0,1,20170919
440070105022004,250056102021017,1,0,1,0,1,0,0,0,0,1,20170919
440070105022004,250056425001011,1,0,0,1,0,1,0,0,0,1,20170919
440070105022004,250056501012006,1,0,0,1,0,1,0,0,1,0,20170919
440070105022005,090159071003007,1,0,1,0,0,1,0,0,0,1,20170919
440070105022005,250056136001022,1,0,1,0,1,0,0,1,0,0,20170919
440070105022005,250056441012032,1,0,0,1,0,0,1,0,0,1,20170919
440070105022010,250056322001044,1,0,1,0,0,0,1,0,0,1,20170919
440070105022010,250214412021032,1,0,1,0,0,0,1,0,0,1,20170919
440070105022012,250056317003019,1,0,1,0,1,0,0,0,0,1,20170919
440070105022012,250214412042005,1,0,1,0,1,0,0,0,0,1,20170919
440070105023004,060190014143009,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,090010721002017,1,0,0,1,0,0,1,0,0,1,20170919
440070105023004,090012114003023,1,1,0,0,0,1,0,0,0,1,20170919
440070105023004,090034804002008,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090091507002016,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090091902002019,1,0,1,0,1,0,0,0,0,1,20170919
440070105023004,090091942024008,1,0,1,0,1,0,0,0,0,1,20170919
440070105023004,090093520003021,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090117025002013,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090117030002021,1,0,0,1,0,0,1,0,0,1,20170919
440070105023004,090117053002032,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090118702003004,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090118707031042,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,090159044004023,1,0,0,1,0,0,1,0,1,0,20170919
440070105023004,090159061002031,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,090159081001021,1,0,0,1,0,0,1,0,0,1,20170919
440070105023004,120310138002003,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,120310143122000,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,230010301002005,1,1,0,0,1,0,0,0,0,1,20170919
440070105023004,250056101001013,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056101002045,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056102024052,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056102024077,1,1,0,0,0,1,0,0,0,1,20170919
440070105023004,250056102041000,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056111022029,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056121003008,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056131004015,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056134001025,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056134001028,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,250056134001042,1,0,0,1,0,1,0,0,0,1,20170919
440070105023004,250056141012011,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056141013008,1,0,1,0,0,1,0,0,0,1,20170919
440070105023004,250056141021024,1,0,1,0,0,1,0,1,0,0,20170919
440070105023004,250056141021035,1,0,1,0,0,0,1,0,0,1,20170919
440070105023004,250056141022014,1,0,1,0,0,0,1,0,0,1,20170919
