"Residence","Residence State","Residence FIPS","Workplace","Workplace State","Workplace FIPS","Year","Variable","Measure Type","Value"
"Montville","CT",901148900,"Lexington","MA",2501735215,2014,"Commuters","Number",3
"Montville","CT",901148900,"Litchfield","CT",900543370,2014,"Commuters","Number",3
"Montville","CT",901148900,"Longmeadow","MA",2501336300,2014,"Commuters","Number",3
"Montville","CT",901148900,"Ludlow","MA",2501337175,2014,"Commuters","Number",3
"Montville","CT",901148900,"Lynn","MA",2500937490,2014,"Commuters","Number",3
"Montville","CT",901148900,"Marshfield","MA",2502338855,2014,"Commuters","Number",3
"Montville","CT",901148900,"Methuen","MA",2500940710,2014,"Commuters","Number",3
"Montville","CT",901148900,"Middlebury","CT",900946940,2014,"Commuters","Number",3
"Montville","CT",901148900,"Milford","MA",2502741165,2014,"Commuters","Number",3
"Montville","CT",901148900,"Millbury","MA",2502741340,2014,"Commuters","Number",3
"Montville","CT",901148900,"Millville","MA",2502741585,2014,"Commuters","Number",3
"Montville","CT",901148900,"Milton","MA",2502141690,2014,"Commuters","Number",3
"Montville","CT",901148900,"Montague","MA",2501142285,2014,"Commuters","Number",3
"Montville","CT",901148900,"New Bedford","MA",2500545000,2014,"Commuters","Number",3
"Montville","CT",901148900,"Newbury","MA",2500945175,2014,"Commuters","Number",3
"Montville","CT",901148900,"New Milford","CT",900552630,2014,"Commuters","Number",3
"Montville","CT",901148900,"Norfolk","MA",2502146050,2014,"Commuters","Number",3
"Montville","CT",901148900,"North Andover","MA",2500946365,2014,"Commuters","Number",3
"Montville","CT",901148900,"North Attleborough","MA",2500546575,2014,"Commuters","Number",3
"Montville","CT",901148900,"Northborough","MA",2502746820,2014,"Commuters","Number",3
"Montville","CT",901148900,"Orange","MA",2501151265,2014,"Commuters","Number",3
"Montville","CT",901148900,"Oxford","MA",2502751825,2014,"Commuters","Number",3
"Montville","CT",901148900,"Palmer","MA",2501352144,2014,"Commuters","Number",3
"Montville","CT",901148900,"Raynham","MA",2500556060,2014,"Commuters","Number",3
"Montville","CT",901148900,"Reading","MA",2501756130,2014,"Commuters","Number",3
"Montville","CT",901148900,"Salem","MA",2500959105,2014,"Commuters","Number",3
"Montville","CT",901148900,"Sandwich","MA",2500159735,2014,"Commuters","Number",3
"Montville","CT",901148900,"Saugus","MA",2500960015,2014,"Commuters","Number",3
"Montville","CT",901148900,"Somers","CT",901369220,2014,"Commuters","Number",3
"Montville","CT",901148900,"Somerset","MA",2500562430,2014,"Commuters","Number",3
"Montville","CT",901148900,"Somerville","MA",2501762535,2014,"Commuters","Number",3
"Montville","CT",901148900,"Stoneham","MA",2501767665,2014,"Commuters","Number",3
"Montville","CT",901148900,"Sudbury","MA",2501768260,2014,"Commuters","Number",3
"Montville","CT",901148900,"Tewksbury","MA",2501769415,2014,"Commuters","Number",3
"Montville","CT",901148900,"Uxbridge","MA",2502771620,2014,"Commuters","Number",3
"Montville","CT",901148900,"Wakefield","MA",2501772215,2014,"Commuters","Number",3
"Montville","CT",901148900,"Webster","MA",2502773895,2014,"Commuters","Number",3
"Montville","CT",901148900,"Wellesley","MA",2502174175,2014,"Commuters","Number",3
"Montville","CT",901148900,"West Boylston","MA",2502775155,2014,"Commuters","Number",3
"Montville","CT",901148900,"West Bridgewater","MA",2502375260,2014,"Commuters","Number",3
"Montville","CT",901148900,"Wilmington","MA",2501780230,2014,"Commuters","Number",3
"Montville","CT",901148900,"Woodbridge","CT",900987700,2014,"Commuters","Number",3
"Montville","CT",901148900,"Darien","CT",900118850,2014,"Commuters","Number",2
"Montville","CT",901148900,"Granby","CT",900332640,2014,"Commuters","Number",2
"Montville","CT",901148900,"New Canaan","CT",900150580,2014,"Commuters","Number",2
"Montville","CT",901148900,"Plymouth","CT",900560750,2014,"Commuters","Number",2
"Montville","CT",901148900,"Ridgefield","CT",900163970,2014,"Commuters","Number",2
"Montville","CT",901148900,"Voluntown","CT",901178600,2014,"Commuters","Number",2
"Montville","CT",901148900,"Winchester","CT",900586440,2014,"Commuters","Number",2
"Montville","CT",901148900,"Andover","CT",901301080,2014,"Commuters","Number",1
"Montville","CT",901148900,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Montville","CT",901148900,"Ashford","CT",901501430,2014,"Commuters","Number",1
"Montville","CT",901148900,"Barkhamsted","CT",900502760,2014,"Commuters","Number",1
"Montville","CT",901148900,"Bethel","CT",900104720,2014,"Commuters","Number",1
"Montville","CT",901148900,"Bolton","CT",901306260,2014,"Commuters","Number",1
"Montville","CT",901148900,"Burlington","CT",900310100,2014,"Commuters","Number",1
"Montville","CT",901148900,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Montville","CT",901148900,"Kent","CT",900540290,2014,"Commuters","Number",1
"Montville","CT",901148900,"Middlefield","CT",900747080,2014,"Commuters","Number",1
"Montville","CT",901148900,"Morris","CT",900549460,2014,"Commuters","Number",1
"Montville","CT",901148900,"New Fairfield","CT",900150860,2014,"Commuters","Number",1
"Montville","CT",901148900,"Redding","CT",900163480,2014,"Commuters","Number",1
"Montville","CT",901148900,"Salisbury","CT",900566420,2014,"Commuters","Number",1
"Montville","CT",901148900,"Scotland","CT",901567400,2014,"Commuters","Number",1
"Montville","CT",901148900,"Seymour","CT",900967610,2014,"Commuters","Number",1
"Montville","CT",901148900,"Thomaston","CT",900575730,2014,"Commuters","Number",1
"Montville","CT",901148900,"Willington","CT",901385950,2014,"Commuters","Number",1
"Montville","CT",901148900,"Wilton","CT",900186370,2014,"Commuters","Number",1
"Montville","CT",901148900,"Wolcott","CT",900987560,2014,"Commuters","Number",1
"Montville","CT",901148900,"Woodbury","CT",900587910,2014,"Commuters","Number",1
"Mooers","NY",3601948252,"Colebrook","CT",900516050,2014,"Commuters","Number",1
"Moravia","NY",3601148307,"Woodbridge","CT",900987700,2014,"Commuters","Number",1
"Moreau","NY",3609148318,"Brookfield","CT",900108980,2014,"Commuters","Number",1
"Moreau","NY",3609148318,"Farmington","CT",900327600,2014,"Commuters","Number",1
"Moreau","NY",3609148318,"Manchester","CT",900344700,2014,"Commuters","Number",1
"Moreau","NY",3609148318,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Moreau","NY",3609148318,"Waterford","CT",901180280,2014,"Commuters","Number",1
"Moriah","NY",3603148428,"Trumbull","CT",900177200,2014,"Commuters","Number",1
"Morris","CT",900549460,"Litchfield","CT",900543370,2014,"Commuters","Number",141
"Morris","CT",900549460,"Waterbury","CT",900980070,2014,"Commuters","Number",104
"Morris","CT",900549460,"Morris","CT",900549460,2014,"Commuters","Number",66
"Morris","CT",900549460,"Torrington","CT",900576570,2014,"Commuters","Number",60
"Morris","CT",900549460,"Watertown","CT",900580490,2014,"Commuters","Number",52
"Morris","CT",900549460,"Hartford","CT",900337070,2014,"Commuters","Number",47
"Morris","CT",900549460,"Danbury","CT",900118500,2014,"Commuters","Number",38
"Morris","CT",900549460,"New Milford","CT",900552630,2014,"Commuters","Number",32
"Morris","CT",900549460,"Thomaston","CT",900575730,2014,"Commuters","Number",32
"Morris","CT",900549460,"Washington","CT",900579720,2014,"Commuters","Number",26
"Morris","CT",900549460,"Middlebury","CT",900946940,2014,"Commuters","Number",25
"Morris","CT",900549460,"Farmington","CT",900327600,2014,"Commuters","Number",21
"Morris","CT",900549460,"Southbury","CT",900969640,2014,"Commuters","Number",19
"Morris","CT",900549460,"Bristol","CT",900308490,2014,"Commuters","Number",17
"Morris","CT",900549460,"Bethlehem","CT",900504930,2014,"Commuters","Number",16
"Morris","CT",900549460,"New Haven","CT",900952070,2014,"Commuters","Number",16
"Morris","CT",900549460,"Naugatuck","CT",900949950,2014,"Commuters","Number",14
"Morris","CT",900549460,"Stamford","CT",900173070,2014,"Commuters","Number",14
"Morris","CT",900549460,"East Hartford","CT",900322630,2014,"Commuters","Number",13
"Morris","CT",900549460,"Rocky Hill","CT",900365370,2014,"Commuters","Number",12
"Morris","CT",900549460,"Windsor","CT",900387000,2014,"Commuters","Number",12
"Morris","CT",900549460,"Cheshire","CT",900914160,2014,"Commuters","Number",11
"Morris","CT",900549460,"Cornwall","CT",900517240,2014,"Commuters","Number",11
"Morris","CT",900549460,"Oxford","CT",900958300,2014,"Commuters","Number",11
"Morris","CT",900549460,"Plymouth","CT",900560750,2014,"Commuters","Number",11
"Morris","CT",900549460,"West Hartford","CT",900382590,2014,"Commuters","Number",11
"Morris","CT",900549460,"Woodbury","CT",900587910,2014,"Commuters","Number",11
"Morris","CT",900549460,"Bridgeport","CT",900108070,2014,"Commuters","Number",10
"Morris","CT",900549460,"Middletown","CT",900747360,2014,"Commuters","Number",10
"Morris","CT",900549460,"Roxbury","CT",900565930,2014,"Commuters","Number",10
"Morris","CT",900549460,"Brookfield","CT",900108980,2014,"Commuters","Number",9
"Morris","CT",900549460,"Meriden","CT",900946520,2014,"Commuters","Number",9
"Morris","CT",900549460,"New Hartford","CT",900551350,2014,"Commuters","Number",9
"Morris","CT",900549460,"North Canaan","CT",900554030,2014,"Commuters","Number",9
"Morris","CT",900549460,"Wallingford","CT",900978740,2014,"Commuters","Number",8
"Morris","CT",900549460,"Winchester","CT",900586440,2014,"Commuters","Number",8
"Morris","CT",900549460,"Avon","CT",900302060,2014,"Commuters","Number",7
"Morris","CT",900549460,"Berlin","CT",900304300,2014,"Commuters","Number",7
"Morris","CT",900549460,"Bloomfield","CT",900305910,2014,"Commuters","Number",7
"Morris","CT",900549460,"Granby","CT",900332640,2014,"Commuters","Number",7
"Morris","CT",900549460,"Milford","CT",900947535,2014,"Commuters","Number",7
"Morris","CT",900549460,"New Britain","CT",900350440,2014,"Commuters","Number",7
"Morris","CT",900549460,"Plainville","CT",900360120,2014,"Commuters","Number",7
"Morris","CT",900549460,"Salisbury","CT",900566420,2014,"Commuters","Number",7
"Morris","CT",900549460,"Stratford","CT",900174190,2014,"Commuters","Number",7
"Morris","CT",900549460,"Wolcott","CT",900987560,2014,"Commuters","Number",7
"Morris","CT",900549460,"Newington","CT",900352140,2014,"Commuters","Number",6
"Morris","CT",900549460,"Newtown","CT",900152980,2014,"Commuters","Number",6
"Morris","CT",900549460,"Ridgefield","CT",900163970,2014,"Commuters","Number",6
"Morris","CT",900549460,"Southington","CT",900370550,2014,"Commuters","Number",6
"Morris","CT",900549460,"Westfield","MA",2501376030,2014,"Commuters","Number",6
"Morris","CT",900549460,"Fairfield","CT",900126620,2014,"Commuters","Number",5
"Morris","CT",900549460,"Glastonbury","CT",900331240,2014,"Commuters","Number",5
"Morris","CT",900549460,"Greenwich","CT",900133620,2014,"Commuters","Number",5
"Morris","CT",900549460,"Hamden","CT",900935650,2014,"Commuters","Number",5
"Morris","CT",900549460,"North Haven","CT",900954870,2014,"Commuters","Number",5
"Morris","CT",900549460,"Norwalk","CT",900156060,2014,"Commuters","Number",5
"Morris","CT",900549460,"Derby","CT",900919550,2014,"Commuters","Number",4
"Morris","CT",900549460,"Enfield","CT",900325990,2014,"Commuters","Number",4
"Morris","CT",900549460,"Goshen","CT",900532290,2014,"Commuters","Number",4
"Morris","CT",900549460,"Kent","CT",900540290,2014,"Commuters","Number",4
"Morris","CT",900549460,"Prospect","CT",900962290,2014,"Commuters","Number",4
"Morris","CT",900549460,"South Windsor","CT",900371390,2014,"Commuters","Number",4
"Morris","CT",900549460,"Beacon Falls","CT",900903250,2014,"Commuters","Number",3
"Morris","CT",900549460,"Boston","MA",2502507000,2014,"Commuters","Number",3
"Morris","CT",900549460,"Chicopee","MA",2501313660,2014,"Commuters","Number",3
"Morris","CT",900549460,"Cohasset","MA",2502114640,2014,"Commuters","Number",3
"Morris","CT",900549460,"Framingham","MA",2501724925,2014,"Commuters","Number",3
"Morris","CT",900549460,"Great Barrington","MA",2500326815,2014,"Commuters","Number",3
"Morris","CT",900549460,"Manchester","CT",900344700,2014,"Commuters","Number",3
"Morris","CT",900549460,"Mansfield","CT",901344910,2014,"Commuters","Number",3
"Morris","CT",900549460,"North Branford","CT",900953890,2014,"Commuters","Number",3
"Morris","CT",900549460,"Orange","CT",900957600,2014,"Commuters","Number",3
"Morris","CT",900549460,"Seymour","CT",900967610,2014,"Commuters","Number",3
"Morris","CT",900549460,"Springfield","MA",2501367000,2014,"Commuters","Number",3
"Morris","CT",900549460,"Walpole","MA",2502172495,2014,"Commuters","Number",3
"Morris","CT",900549460,"Warren","CT",900579510,2014,"Commuters","Number",3
"Morris","CT",900549460,"Wilton","CT",900186370,2014,"Commuters","Number",3
"Morris","CT",900549460,"Windham","CT",901586790,2014,"Commuters","Number",3
"Morris","CT",900549460,"Windsor Locks","CT",900387070,2014,"Commuters","Number",3
"Morris","CT",900549460,"Worcester","MA",2502782000,2014,"Commuters","Number",3
"Morris","CT",900549460,"Bethel","CT",900104720,2014,"Commuters","Number",2
"Morris","CT",900549460,"Bridgewater","CT",900508210,2014,"Commuters","Number",2
"Morris","CT",900549460,"Canton","CT",900312270,2014,"Commuters","Number",2
"Morris","CT",900549460,"Cromwell","CT",900718080,2014,"Commuters","Number",2
"Morris","CT",900549460,"East Granby","CT",900322070,2014,"Commuters","Number",2
"Morris","CT",900549460,"Guilford","CT",900934950,2014,"Commuters","Number",2
"Morris","CT",900549460,"Monroe","CT",900148620,2014,"Commuters","Number",2
"Morris","CT",900549460,"New Fairfield","CT",900150860,2014,"Commuters","Number",2
"Morris","CT",900549460,"Shelton","CT",900168170,2014,"Commuters","Number",2
"Morris","CT",900549460,"Simsbury","CT",900368940,2014,"Commuters","Number",2
"Morris","CT",900549460,"Trumbull","CT",900177200,2014,"Commuters","Number",2
"Morris","CT",900549460,"Waterford","CT",901180280,2014,"Commuters","Number",2
"Morris","CT",900549460,"Wethersfield","CT",900384900,2014,"Commuters","Number",2
"Morris","CT",900549460,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Morris","CT",900549460,"Barkhamsted","CT",900502760,2014,"Commuters","Number",1
"Morris","CT",900549460,"Bethany","CT",900904580,2014,"Commuters","Number",1
"Morris","CT",900549460,"Bolton","CT",901306260,2014,"Commuters","Number",1
"Morris","NY",3607748494,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Morris","CT",900549460,"Colebrook","CT",900516050,2014,"Commuters","Number",1
"Morris","CT",900549460,"Durham","CT",900720810,2014,"Commuters","Number",1
"Morris","CT",900549460,"East Hampton","CT",900722490,2014,"Commuters","Number",1
"Morris","CT",900549460,"East Haven","CT",900922910,2014,"Commuters","Number",1
"Morris","NY",3607748494,"East Lyme","CT",901123400,2014,"Commuters","Number",1
"Morris","NY",3607748494,"Groton","CT",901134250,2014,"Commuters","Number",1
"Morris","CT",900549460,"Groton","CT",901134250,2014,"Commuters","Number",1
"Morris","CT",900549460,"Harwinton","CT",900537280,2014,"Commuters","Number",1
"Morris","CT",900549460,"Madison","CT",900944560,2014,"Commuters","Number",1
"Morris","CT",900549460,"Montville","CT",901148900,2014,"Commuters","Number",1
"Morris","CT",900549460,"New Canaan","CT",900150580,2014,"Commuters","Number",1
"Morris","CT",900549460,"New London","CT",901152350,2014,"Commuters","Number",1
"Morris","CT",900549460,"Norfolk","CT",900553470,2014,"Commuters","Number",1
"Morris","CT",900549460,"Norwich","CT",901156270,2014,"Commuters","Number",1
"Morris","CT",900549460,"Portland","CT",900761800,2014,"Commuters","Number",1
"Morris","CT",900549460,"Redding","CT",900163480,2014,"Commuters","Number",1
"Morris","CT",900549460,"Sharon","CT",900567960,2014,"Commuters","Number",1
"Morris","CT",900549460,"Sherman","CT",900168310,2014,"Commuters","Number",1
"Morris","CT",900549460,"Somers","CT",901369220,2014,"Commuters","Number",1
"Morris","NY",3607748494,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Morris","CT",900549460,"Stonington","CT",901173770,2014,"Commuters","Number",1
"Morris","CT",900549460,"Vernon","CT",901378250,2014,"Commuters","Number",1
"Morris","CT",900549460,"West Haven","CT",900982870,2014,"Commuters","Number",1
"Morris","CT",900549460,"Westport","CT",900183500,2014,"Commuters","Number",1
"Morris","NY",3607748494,"Windham","CT",901586790,2014,"Commuters","Number",1
"Morris","CT",900549460,"Woodbridge","CT",900987700,2014,"Commuters","Number",1
"Morristown","NY",3608948582,"New Haven","CT",900952070,2014,"Commuters","Number",1
"Mount Hope","NY",3607148857,"Danbury","CT",900118500,2014,"Commuters","Number",2
"Mount Hope","NY",3607148857,"Stamford","CT",900173070,2014,"Commuters","Number",2
"Mount Hope","NY",3607148857,"Bridgeport","CT",900108070,2014,"Commuters","Number",1
"Mount Hope","NY",3607148857,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Mount Hope","NY",3607148857,"Brookfield","CT",900108980,2014,"Commuters","Number",1
